latitude,longitude,application_permit_number,blockgroup
47.68611835,-122.38794895,6276559,117370.0
47.67120442,-122.37569856,6277480,123280.0
47.61811095,-122.3390982,6281657,79464.0
47.67343408,-122.32959004,6281665,121799.0
47.64614983,-122.3691009,6281659,4499.0
47.56609952,-122.40885148,6239268,97818.0
47.54419189,-122.39116967,6280392,85933.0
47.68805261,-122.3419996,6278629,116670.0
47.70612629,-122.35455332,6281641,207488.0
47.61798752,-122.33975822,6275475,79464.0
47.52153853,-122.31792445,6274058,59165.0
47.54883255,-122.38081631,6281638,181600.0
47.56276466,-122.36303522,6281612,44138.0
47.65852652,-122.35931966,6277680,156817.0
47.59774785,-122.31937089,6279138,46591.0
47.63458781,-122.35475001,6276275,77866.0
47.67737399,-122.35285918,6281276,120289.0
47.68863504,-122.28884023,6274009,214722.0
47.62256378,-122.32060085,6278440,80088.0
47.62208508,-122.35399633,6277010,79428.0
47.63317941,-122.35740157,6280486,70372.0
47.54157973,-122.39684616,6259455,85934.0
47.61002691,-122.32223697,6279104,125309.0
47.60399886,-122.32378355,6277420,42798.0
47.70105381,-122.32660823,6281510,210963.0
47.5065255,-122.26157212,6281511,217752.0
47.67554619,-122.35293315,6276812,120290.0
47.68920766,-122.32279922,6280222,214726.0
47.60290729,-122.32928683,6274644,125327.0
47.55238936,-122.32763153,6274574,52906.0
47.610431,-122.33207691,6281473,72388.0
47.60967252,-122.33230646,6281466,72388.0
47.6434465,-122.35091423,6269422,4503.0
47.64511689,-122.36253982,6281450,4500.0
47.71299602,-122.29528128,6280126,170761.0
47.64304567,-122.36974996,6277487,4499.0
47.6930422,-122.36255584,6281393,210914.0
47.66337955,-122.31303091,6281389,20475.0
47.68834068,-122.33941819,6208989,116670.0
47.63255714,-122.3491096,6281381,64548.0
47.66282321,-122.28543506,6278155,156803.0
47.65681193,-122.2830614,6281376,215653.0
47.67434526,-122.35099166,6281366,120290.0
47.61229918,-122.33630178,6281356,72388.0
47.61270138,-122.31892961,6280596,80089.0
47.68416108,-122.26630066,6275697,214721.0
47.69923794,-122.31085464,6275327,54144.0
47.67435519,-122.28776989,6281247,156804.0
47.63699545,-122.35169652,6273502,77866.0
47.69066597,-122.29024536,6274573,173642.0
47.60431143,-122.33336517,6274575,125327.0
47.60214506,-122.32727814,6268854,42798.0
47.67977743,-122.3558571,6281334,116672.0
47.57330809,-122.41047083,6280385,97819.0
47.68459056,-122.35115204,6280384,128120.0
47.7213382,-122.33715316,6278787,167311.0
47.63349761,-122.32635648,6275742,82134.0
47.68924828,-122.29767725,6274937,173665.0
47.66663945,-122.38302961,6281302,123281.0
47.62231392,-122.34709324,6277230,79464.0
47.56928877,-122.37712459,6280674,117114.0
47.69837329,-122.35262682,6281282,64551.0
47.63342607,-122.3522712,6276454,77866.0
47.6126709,-122.32261634,6280814,125309.0
47.72900324,-122.34474442,6274570,158080.0
47.70732449,-122.33280488,6274642,163056.0
47.64831967,-122.35848433,6278562,4505.0
47.65034994,-122.30908696,6270229,20477.0
47.62054631,-122.33808386,6281261,79469.0
47.53552278,-122.39074181,6281259,166844.0
47.56088947,-122.30372143,6281189,49626.0
47.67324301,-122.30522107,6281191,53274.0
47.62403977,-122.35912487,6281254,79428.0
47.6057147,-122.32047043,6280707,50334.0
47.64186473,-122.40823072,6273824,35861.0
47.6505105,-122.37522834,6104238,10926.0
47.59970465,-122.30365604,6275473,46590.0
47.60967896,-122.33880332,6274588,125327.0
47.70676199,-122.32265286,6281104,163054.0
47.61921397,-122.33808353,6279247,79469.0
47.6641929,-122.27810156,6277326,215641.0
47.63907133,-122.3593193,6258949,70372.0
47.68563259,-122.39157374,6278215,76043.0
47.61707021,-122.35142365,6281168,220361.0
47.60992037,-122.3368814,6281165,125327.0
47.54370534,-122.28185107,6281157,100456.0
47.66377085,-122.29158077,6275828,156803.0
47.63611961,-122.36156185,6276915,70372.0
47.54026914,-122.28048668,6266578,59145.0
47.64433008,-122.38510375,6281136,10927.0
47.64447831,-122.38521054,6281130,10927.0
47.72208557,-122.29323109,6242813,185878.0
47.6102272,-122.3374679,6281140,125327.0
47.64630479,-122.4105149,6276303,81602.0
47.56347057,-122.39377204,6246749,117779.0
47.57775082,-122.38705547,6279834,117113.0
47.6551415,-122.28287465,6229155,55417.0
47.68594892,-122.39333805,6281091,76043.0
47.59785934,-122.33236808,6270796,47167.0
47.72487787,-122.28188795,6281092,203689.0
47.60845724,-122.32638079,6281096,72391.0
47.69600701,-122.38318599,6276040,210460.0
47.67988873,-122.39948627,6261334,117381.0
47.67182109,-122.37016081,6281086,194075.0
47.59216324,-122.31066277,6276237,47169.0
47.56635252,-122.36414623,6281078,44138.0
47.59643081,-122.31082209,6281082,95347.0
47.58269059,-122.29058735,6270800,121837.0
47.62476879,-122.34844606,6274645,79464.0
47.58426297,-122.3175811,6230098,47166.0
47.66517119,-122.30187162,6276541,95968.0
47.61779653,-122.28565665,6274467,123308.0
47.6511556,-122.35024986,6278410,55384.0
47.66552808,-122.33820967,6280901,123279.0
47.65259871,-122.30532617,6277055,20478.0
47.61170123,-122.34779196,6278045,125326.0
47.72037395,-122.35009526,6277388,158085.0
47.56648613,-122.39183764,6188508,97820.0
47.61418477,-122.33486766,6281036,79469.0
47.63398327,-122.30499063,6281028,87284.0
47.62668483,-122.30637979,6276553,97303.0
47.54916428,-122.27633995,6187267,128998.0
47.61296669,-122.33927313,6281001,79464.0
47.59423008,-122.29819955,6273746,46588.0
47.52056759,-122.39055023,6274096,170826.0
47.6134934,-122.28958917,6274637,87624.0
47.66775607,-122.39809449,6280971,76042.0
47.60740726,-122.33778279,6280961,114114.0
47.70016808,-122.28034176,6280942,214176.0
47.5453793,-122.26738321,6252688,59147.0
47.63349761,-122.32635648,6269487,82134.0
47.63349761,-122.32635648,6275410,82134.0
47.60615304,-122.33389399,6280902,125327.0
47.68277407,-122.36865664,6280889,127393.0
47.64367944,-122.39332013,6278676,4497.0
47.66915419,-122.37459681,6280068,123280.0
47.68670058,-122.33360486,6274374,116669.0
47.53943307,-122.37599483,6273569,128121.0
47.6426236,-122.36731643,6280888,4500.0
47.65315682,-122.37201717,6280879,163563.0
47.63349761,-122.32635648,6280878,82134.0
47.6875509,-122.31079253,6275143,133463.0
47.68829829,-122.29375855,6278623,214724.0
47.60454089,-122.33073506,6280865,125327.0
47.60454089,-122.33073506,6280864,125327.0
47.60454089,-122.33073506,6280863,125327.0
47.53443524,-122.32535282,6116570,59164.0
47.60454089,-122.33073506,6280862,125327.0
47.57984,-122.28717901,6279374,77295.0
47.6617231,-122.29599464,6280856,123283.0
47.61089077,-122.32933488,6280858,72390.0
47.55115195,-122.36925679,6280844,85936.0
47.55102135,-122.36925596,6280851,85936.0
47.62599096,-122.28722888,6279043,180767.0
47.70825431,-122.32378343,6280830,163055.0
47.53791254,-122.36204846,6274095,85936.0
47.62174588,-122.28756223,6170979,123308.0
47.65542173,-122.3310014,6280806,125305.0
47.65779451,-122.3862908,6267652,10926.0
47.60881372,-122.3412031,6280235,53976.0
47.71481679,-122.35185581,6280394,158086.0
47.56829766,-122.29414194,6280391,104223.0
47.64022969,-122.36869895,6280399,4500.0
47.61125861,-122.33495033,6280804,72388.0
47.67682743,-122.35916223,6280795,194098.0
47.63359267,-122.39152838,6280284,62455.0
47.63734825,-122.35725512,6276544,70372.0
47.66645538,-122.28825693,6280397,156803.0
47.6338045,-122.29091695,6280389,180767.0
47.55135377,-122.37736694,6278560,181600.0
47.53866682,-122.390055,6280779,170300.0
47.6499874,-122.41799854,6275739,81602.0
47.56923781,-122.3738518,6280770,117125.0
47.61005381,-122.33611725,6280729,125327.0
47.62575449,-122.32273254,6280725,82133.0
47.61317008,-122.33431726,6280727,72388.0
47.56313475,-122.39185347,6275383,117779.0
47.69756898,-122.36042837,6280726,133461.0
47.60674433,-122.29521909,6280720,42801.0
47.61741741,-122.33492177,6195368,79468.0
47.64404952,-122.38493449,6280568,10927.0
47.64404952,-122.38493449,6275324,10927.0
47.68241107,-122.37333161,6277682,116674.0
47.66176724,-122.29734876,6279749,123283.0
47.63755169,-122.35416552,6275775,77866.0
47.59903092,-122.33462845,6280691,47167.0
47.63992128,-122.37531263,6277663,10928.0
47.64986474,-122.39923003,6280678,132935.0
47.56576655,-122.3383849,6279121,47168.0
47.67411419,-122.30886564,6279405,122825.0
47.61974503,-122.35111913,6272484,79428.0
47.61499697,-122.3023961,6280661,44826.0
47.66380676,-122.33678088,6280649,174272.0
47.56129357,-122.38453711,6280293,181599.0
47.62898126,-122.36117348,6274735,128122.0
47.64953959,-122.34770778,6276390,55384.0
47.671518,-122.40273366,6276564,53973.0
47.61674425,-122.31112803,6280577,190552.0
47.64404757,-122.38516501,6280566,10927.0
47.64526056,-122.3531381,6280022,4503.0
47.67526529,-122.30303908,6275758,53274.0
47.6102272,-122.3374679,6280579,125327.0
47.61578904,-122.33727143,6280559,79469.0
47.67476928,-122.38914188,6280555,76040.0
47.68285246,-122.2752892,6272512,173667.0
47.72357266,-122.34767003,6275917,158081.0
47.55332771,-122.29185764,6256356,180773.0
47.67801803,-122.29712508,6280532,210578.0
47.61087572,-122.33340046,6280524,72388.0
47.57145354,-122.284655,6277404,180770.0
47.51646747,-122.25543509,6262973,162151.0
47.53283852,-122.37152368,6266858,9527.0
47.66714671,-122.30744321,6280476,122826.0
47.66888158,-122.33053141,6278600,191059.0
47.58912695,-122.38726756,6267161,125307.0
47.67781675,-122.39165226,6280499,76039.0
47.63452196,-122.3047419,6187412,87284.0
47.68153912,-122.3258869,6278302,121796.0
47.63837627,-122.37471274,6278326,10928.0
47.56306478,-122.37953591,6268847,117114.0
47.6719363,-122.38032213,6274273,123280.0
47.6719363,-122.38032213,6280461,123280.0
47.53791254,-122.36204846,6274093,85936.0
47.60881372,-122.3412031,6279436,53976.0
47.67015952,-122.28664542,6280418,156804.0
47.56204413,-122.36349357,6280414,44138.0
47.66259371,-122.32376394,6279299,20473.0
47.64608264,-122.31927471,6140760,4506.0
47.65034994,-122.30908696,6275695,20477.0
47.72182694,-122.320574,6275368,158058.0
47.62054631,-122.33808386,6260705,79469.0
47.56040393,-122.38657814,6275046,181599.0
47.72032318,-122.29507984,6275702,185878.0
47.54683261,-122.38750514,6273240,85935.0
47.63759216,-122.32447354,6268484,82135.0
47.65778699,-122.27221204,6280382,114115.0
47.65034994,-122.30908696,6278653,20477.0
47.63455203,-122.30510632,6279350,87284.0
47.67023402,-122.39911985,6280371,76042.0
47.67023175,-122.3185365,6280363,55416.0
47.60505199,-122.33428775,6230571,125327.0
47.63217554,-122.36155495,6279850,129000.0
47.60449295,-122.33804582,6280343,114114.0
47.63174972,-122.3063784,6135056,97303.0
47.6338045,-122.29091695,6280328,180767.0
47.52748625,-122.39120406,6193583,170329.0
47.64130272,-122.36658663,6276271,4500.0
47.61123274,-122.34447687,6277488,123311.0
47.66663945,-122.38302961,6280289,123281.0
47.60320606,-122.33664284,6279088,114114.0
47.69289429,-122.35910022,6280287,210914.0
47.60215634,-122.29409949,6275907,85055.0
47.60198588,-122.29410679,6275671,85055.0
47.56780621,-122.38248181,6280285,35420.0
47.72269213,-122.28122873,6273026,203689.0
47.51014711,-122.3906871,6280283,157683.0
47.56986711,-122.34897388,6272934,121270.0
47.60322854,-122.28561241,6250837,127709.0
47.65740723,-122.3299348,6275380,100458.0
47.53888113,-122.392028,6273744,166844.0
47.58271052,-122.39089764,6280253,86415.0
47.61820578,-122.35201599,6280245,220361.0
47.63264186,-122.34172768,6276962,82136.0
47.61431133,-122.34245444,6280244,79464.0
47.56081324,-122.38480857,6280236,181599.0
47.5637925,-122.35061093,6274069,121270.0
47.68668158,-122.35491403,6274577,128120.0
47.66692481,-122.30746509,6280223,122826.0
47.72192914,-122.32818065,6280185,170163.0
47.5490855,-122.38067183,6254286,181600.0
47.68129059,-122.35576093,6280166,116672.0
47.6829939,-122.32355324,6270759,121796.0
47.69166514,-122.32112713,6271048,210961.0
47.6599375,-122.33427664,6280149,100458.0
47.6599375,-122.33427664,6277322,100458.0
47.67351276,-122.32259735,6280143,121801.0
47.57957341,-122.37781167,6271320,117113.0
47.56959007,-122.29886404,6271665,49626.0
47.62929639,-122.34195105,6278140,82136.0
47.70585506,-122.34978596,6279822,194078.0
47.6170376,-122.35316362,6249295,186484.0
47.73143645,-122.32785791,6279511,158079.0
47.67076765,-122.29355434,6280124,128123.0
47.64002492,-122.27798513,6278496,87970.0
47.72596688,-122.33382286,6277988,167310.0
47.69431592,-122.27346836,6270325,173642.0
47.59938446,-122.31075857,6179071,95347.0
47.70072612,-122.31278881,6280108,54144.0
47.52393466,-122.2840493,6279920,217751.0
47.70893617,-122.27919991,6280053,162469.0
47.57189344,-122.37741068,6280063,100457.0
47.64915767,-122.39790238,6280050,132935.0
47.7137519,-122.3355747,6276671,167312.0
47.61722547,-122.3424652,6274896,189282.0
47.63325979,-122.31231079,6182541,87284.0
47.65535707,-122.3972861,6272391,10923.0
47.64599696,-122.35611977,6265739,4504.0
47.6727965,-122.27883759,6270726,121804.0
47.61022901,-122.32401318,6279982,125309.0
47.54365523,-122.39492508,6279974,85934.0
47.60454089,-122.33073506,6279976,125327.0
47.60454089,-122.33073506,6279971,125327.0
47.62256702,-122.32151349,6274633,58911.0
47.58181846,-122.33535751,6275787,47167.0
47.59780208,-122.32320816,6276097,46591.0
47.6308137,-122.32919592,6279910,82134.0
47.67624707,-122.32301448,6279899,120302.0
47.621476,-122.34818929,6279432,79428.0
47.68206105,-122.2825066,6279836,173668.0
47.61481762,-122.34777921,6279835,132929.0
47.70906646,-122.28419355,6279831,162441.0
47.6733299,-122.32846278,6277328,121799.0
47.61707021,-122.35142365,6279816,220361.0
47.67700205,-122.35673009,6274403,120289.0
47.62302146,-122.36477796,6276849,79427.0
47.60742113,-122.33920467,6279794,114114.0
47.64619805,-122.35531138,6271064,4504.0
47.64619805,-122.35531138,6279785,4504.0
47.61343565,-122.31642934,6279384,80089.0
47.57320663,-122.41047213,6279783,97819.0
47.64181537,-122.38983576,6279780,53972.0
47.63376599,-122.33969801,6275273,82136.0
47.61445073,-122.35168979,6279763,189280.0
47.65742376,-122.3673774,6275263,77869.0
47.71712217,-122.35990836,6279747,158087.0
47.65086607,-122.35413557,6279192,55384.0
47.692207,-122.37097418,6277112,97305.0
47.57358534,-122.29629785,6279598,86442.0
47.55638471,-122.28372031,6276899,107670.0
47.66929531,-122.39212709,6275384,76041.0
47.66917872,-122.39212359,6279714,76041.0
47.67537831,-122.35877371,6269921,120292.0
47.67427938,-122.3093607,6279680,122825.0
47.69696538,-122.36245147,6279678,133461.0
47.68449515,-122.30221182,6277314,173665.0
47.67465236,-122.3959232,6277485,70062.0
47.6149239,-122.34958181,6274113,189280.0
47.66587973,-122.32592739,6279525,55380.0
47.63247496,-122.30290084,6271501,87284.0
47.62224993,-122.35851124,6279664,79428.0
47.6529768,-122.35840644,6277299,55382.0
47.55638471,-122.28372031,6279013,107670.0
47.61849715,-122.30305,6260664,123309.0
47.66893097,-122.35980988,6251050,120288.0
47.67854771,-122.27337022,6279642,134447.0
47.52944176,-122.37365503,6276715,9527.0
47.59946239,-122.30562248,6274311,46590.0
47.65851098,-122.27106758,6279623,114115.0
47.67282468,-122.3009642,6279341,53274.0
47.66890986,-122.37669657,6276087,123280.0
47.65502413,-122.29791853,6265221,20478.0
47.6670171,-122.36707315,6274516,77869.0
47.66699482,-122.36681879,6278316,77869.0
47.53454156,-122.38424266,6279575,170328.0
47.65231232,-122.334795,6279570,125305.0
47.56129357,-122.38453711,6270207,181599.0
47.65333128,-122.33216268,6279561,125305.0
47.66906582,-122.33064827,6277650,191059.0
47.66321856,-122.31267151,6251080,20475.0
47.6105508,-122.33467931,6279559,72388.0
47.6833879,-122.39009074,6279547,76043.0
47.6751375,-122.31643605,6275365,122827.0
47.60992037,-122.3368814,6279542,125327.0
47.63932742,-122.3981036,6275338,62455.0
47.610431,-122.33207691,6279541,72388.0
47.61296669,-122.33927313,6279534,79464.0
47.66196845,-122.29953154,6278202,123283.0
47.60896713,-122.33482136,6276103,125327.0
47.55729259,-122.28175527,6279519,107670.0
47.56623924,-122.39250501,6266059,97820.0
47.53246568,-122.33305727,6279500,59148.0
47.66699482,-122.36681879,6278312,77869.0
47.66686851,-122.3670608,6278313,77869.0
47.66686764,-122.36682366,6278314,77869.0
47.57126077,-122.40359794,6279501,117111.0
47.66574427,-122.27020279,6271983,23553.0
47.52445974,-122.35815148,6279347,9516.0
47.63191545,-122.37068869,6279342,10928.0
47.65952642,-122.33588892,6279345,100458.0
47.60315086,-122.29412904,6279338,85055.0
47.60214506,-122.32727814,6279203,42798.0
47.55926496,-122.28655389,6273132,107669.0
47.62442925,-122.31839351,6279463,82132.0
47.56035654,-122.39248412,6279449,180901.0
47.57262499,-122.28649551,6279437,77295.0
47.55407542,-122.39856642,6250576,85934.0
47.50455402,-122.24914438,6279435,161498.0
47.6688381,-122.36168653,6277090,120288.0
47.66563077,-122.30131988,6279430,95968.0
47.54386508,-122.33044605,6178964,52906.0
47.60845724,-122.32638079,6279427,72391.0
47.61811095,-122.3390982,6264419,79464.0
47.56496926,-122.36046542,6279422,44138.0
47.6511556,-122.35024986,6139736,55384.0
47.62501232,-122.31702091,6279410,82132.0
47.67964459,-122.38780222,6279398,117380.0
47.73307521,-122.28809443,6279409,203689.0
47.692208,-122.37125272,6277255,97305.0
47.55026777,-122.30342406,6172703,180772.0
47.69928888,-122.31920112,6272346,210961.0
47.71424322,-122.3253567,6278978,170163.0
47.60723772,-122.33612134,6275741,125327.0
47.53175866,-122.37504498,6279367,9527.0
47.57050163,-122.28321776,6279368,180770.0
47.63973983,-122.3030487,6279371,87969.0
47.51666019,-122.39450692,6277835,157683.0
47.5602074,-122.27979664,6274846,107668.0
47.60655975,-122.33534639,6277306,125327.0
47.63272037,-122.35416836,6279334,77866.0
47.68698655,-122.32090266,6279335,214726.0
47.61289807,-122.33532762,6274208,72388.0
47.65186429,-122.34167882,6264613,24602.0
47.62351956,-122.34136373,6276601,79464.0
47.58987462,-122.31401556,6216372,129022.0
47.62339887,-122.34192881,6279286,79464.0
47.60505199,-122.33428775,6279290,125327.0
47.61027761,-122.29525851,6279234,67331.0
47.67561479,-122.2825356,6279257,156802.0
47.65062441,-122.40554181,6262591,24604.0
47.63465707,-122.32593204,6265132,82134.0
47.61796905,-122.30848766,6279174,190552.0
47.63627759,-122.3572952,6277142,70372.0
47.62936718,-122.35860904,6279244,128122.0
47.62385663,-122.30634827,6279233,80091.0
47.62208508,-122.35399633,6063112,79428.0
47.57444462,-122.38777499,6279226,114651.0
47.66691094,-122.38417329,6277813,123281.0
47.6034576,-122.28549731,6270091,127709.0
47.57298282,-122.29456981,6277694,86442.0
47.6246413,-122.32069584,6274763,82132.0
47.56733776,-122.33521131,6271969,47168.0
47.58758067,-122.39256423,6268556,86415.0
47.65903957,-122.34980059,6274980,77236.0
47.660604,-122.32876973,6278683,96760.0
47.7269978,-122.3043723,6279152,158059.0
47.7269978,-122.3043723,6269079,158059.0
47.66908763,-122.26677932,6269226,23553.0
47.57958274,-122.40561245,6279147,97816.0
47.67341187,-122.35773128,6240760,120292.0
47.71726694,-122.31107495,6279151,162439.0
47.54597034,-122.3847469,6274742,180792.0
47.62824536,-122.31766213,6273465,82132.0
47.69978624,-122.34162244,6279128,77235.0
47.60323139,-122.28541885,6279124,127709.0
47.57201568,-122.34640574,6260561,121270.0
47.65629045,-122.27165113,6275325,23553.0
47.55226818,-122.29630157,6276217,180773.0
47.65447918,-122.31734902,6274605,20477.0
47.67065099,-122.3994874,6276763,76042.0
47.68354142,-122.3862039,6279085,117380.0
47.58758067,-122.39256423,6279079,86415.0
47.60825491,-122.32032798,6266763,50334.0
47.61541707,-122.34258571,6274314,79464.0
47.62317814,-122.30216377,6279063,44844.0
47.65344489,-122.34829095,6227926,55384.0
47.61273459,-122.33667038,6276420,72388.0
47.69287925,-122.36040912,6262183,210914.0
47.60501319,-122.32989532,6278993,42802.0
47.67420605,-122.32381608,6279030,121799.0
47.63100625,-122.38282969,6273692,53972.0
47.61534277,-122.34516039,6273583,189282.0
47.54700382,-122.35308846,6277372,52892.0
47.54193462,-122.32405479,6277369,52906.0
47.72109291,-122.29218451,6242823,7122.0
47.69180112,-122.37709303,6278963,210913.0
47.71318853,-122.29837809,6275426,170761.0
47.54855162,-122.28721926,6278265,189283.0
47.64150608,-122.30160957,6274842,87261.0
47.67413336,-122.33330306,6279003,121799.0
47.52573438,-122.38237697,6266798,170329.0
47.56213468,-122.39118552,6277531,180901.0
47.69983093,-122.34349292,6274078,77235.0
47.61353093,-122.34233259,6251017,79464.0
47.60870784,-122.33885536,6273336,53976.0
47.57156981,-122.38847541,6278951,114651.0
47.66783446,-122.3839994,6274852,123281.0
47.68377624,-122.32443402,6203527,116668.0
47.66889495,-122.30466044,6278920,53274.0
47.56320699,-122.33040804,6064851,47168.0
47.5597275,-122.38722561,6274901,180901.0
47.59861122,-122.3241446,6272670,46592.0
47.6128786,-122.35022965,6278912,125326.0
47.68656638,-122.31861022,6278903,214726.0
47.64130253,-122.407342,6278895,35861.0
47.70130607,-122.33802682,6278892,158342.0
47.70763444,-122.29454534,6276203,162472.0
47.60615304,-122.33389399,6275184,125327.0
47.63385949,-122.35496263,6274148,77866.0
47.69238894,-122.31572015,6274285,128997.0
47.64603807,-122.40567289,6278874,24604.0
47.56623378,-122.40897819,6278867,97818.0
47.61089077,-122.32933488,6278863,72390.0
47.62071232,-122.34282378,6273049,79464.0
47.66947321,-122.33875812,6270684,123279.0
47.60842584,-122.3330673,6278857,72388.0
47.61318959,-122.32748643,6277173,72392.0
47.61989776,-122.35604217,6273426,79428.0
47.62285034,-122.30902591,6278840,80093.0
47.62398599,-122.3367397,6272252,79469.0
47.68063958,-122.36793009,6261716,127393.0
47.71425408,-122.3369027,6278781,167312.0
47.61467445,-122.31778156,6277851,80089.0
47.63248387,-122.36083093,6271155,70372.0
47.67060763,-122.36159307,6278768,120288.0
47.60587719,-122.33204966,6278767,125327.0
47.61029752,-122.34090346,6278756,53976.0
47.63469872,-122.35389555,6278757,77866.0
47.64062324,-122.28355406,6238892,82117.0
47.57965764,-122.31628241,6277846,47168.0
47.65594679,-122.31906983,6278634,130592.0
47.60762455,-122.31252601,6278749,131271.0
47.67418391,-122.40179068,6272269,53973.0
47.67418391,-122.40179068,6278738,53973.0
47.62929402,-122.30830275,6278729,97303.0
47.62592671,-122.30637743,6278713,97303.0
47.61272366,-122.31762656,6264285,80089.0
47.61272366,-122.31762656,6270046,80089.0
47.56842076,-122.40643827,6273633,97819.0
47.64202489,-122.28040421,6270658,82117.0
47.65244221,-122.36811423,6275521,163563.0
47.65244221,-122.36811423,6275520,163563.0
47.55957974,-122.29721547,6268414,107698.0
47.65244221,-122.36811423,6273944,163563.0
47.69986627,-122.3462985,6275821,77235.0
47.65245347,-122.3684643,6273948,163563.0
47.610431,-122.33207691,6278667,72388.0
47.610431,-122.33207691,6278666,72388.0
47.65589545,-122.27660029,6271961,55417.0
47.69144521,-122.30889875,6278656,210964.0
47.61195348,-122.33168608,6273683,72388.0
47.58131831,-122.40287924,6278349,97816.0
47.66744969,-122.39158309,6252556,76041.0
47.55238936,-122.32763153,6278639,52906.0
47.56102032,-122.29143147,6278633,104222.0
47.66664741,-122.36395095,6278607,55383.0
47.60247931,-122.33622043,6278638,114114.0
47.5812936,-122.4031696,6272333,97816.0
47.56510404,-122.31221902,6256405,49627.0
47.67293118,-122.38833768,6278618,76040.0
47.57406656,-122.38975325,6278604,194077.0
47.57406656,-122.38975325,6254327,194077.0
47.67657118,-122.35768993,6278621,194098.0
47.5912465,-122.28772696,6246218,85725.0
47.61540055,-122.33581767,6278612,79469.0
47.61192997,-122.33718625,6278574,125327.0
47.6709605,-122.31883018,6269176,55416.0
47.67285611,-122.27984448,6267816,156802.0
47.69938878,-122.35701508,6274519,91038.0
47.70071471,-122.38353765,6278232,210460.0
47.53777754,-122.38805653,6272613,170300.0
47.58124026,-122.40482235,6278209,97816.0
47.5707877,-122.384318,6275713,117114.0
47.53087446,-122.38416602,6274125,170328.0
47.61540055,-122.33581767,6278458,79469.0
47.60765132,-122.33481388,6278455,125327.0
47.60992037,-122.3368814,6278454,125327.0
47.61597954,-122.33086962,6278448,79468.0
47.67766173,-122.33168595,6271869,120302.0
47.51320305,-122.3856816,6278431,157024.0
47.6818137,-122.4013143,6274473,53272.0
47.61056281,-122.33662264,6278421,125327.0
47.70825431,-122.32378343,6278396,163055.0
47.5812936,-122.4031696,6278350,97816.0
47.64578955,-122.31869062,6277816,4506.0
47.65619452,-122.34167842,6278073,24603.0
47.65621207,-122.28101268,6277140,114115.0
47.53819286,-122.27639841,6277819,59145.0
47.66084393,-122.27128382,6270116,114115.0
47.62419713,-122.34444505,6278130,79464.0
47.69944844,-122.29034706,6278347,214177.0
47.68213081,-122.26331566,6275296,134448.0
47.65679267,-122.34272494,6233599,92721.0
47.60236182,-122.3053424,6217864,133462.0
47.54111288,-122.28116879,6267787,100456.0
47.610431,-122.33207691,6278296,72388.0
47.55632243,-122.2741987,6278286,95348.0
47.57070622,-122.33011958,6278268,47168.0
47.65255695,-122.36833214,6278259,163563.0
47.66670303,-122.26246654,6273071,23553.0
47.57420728,-122.28318921,6278257,77295.0
47.6523392,-122.36824037,6275519,163563.0
47.6302967,-122.286926,6248204,180767.0
47.61185895,-122.34341065,6277625,123311.0
47.60655975,-122.33534639,6278188,125327.0
47.66900303,-122.40441052,6277941,53973.0
47.69313045,-122.33753369,6278175,210958.0
47.69313045,-122.33753369,6273313,210958.0
47.69263108,-122.33545986,6273256,210958.0
47.67642763,-122.32987314,6244999,120302.0
47.70825431,-122.32378343,6276444,163055.0
47.58110255,-122.40497897,6266022,97816.0
47.72604463,-122.34157163,6278141,167310.0
47.63857725,-122.35926869,6278131,70372.0
47.65223134,-122.35543454,6274894,55382.0
47.61988696,-122.33211972,6275531,79465.0
47.6494782,-122.37083743,6242941,4498.0
47.67655595,-122.35300813,6277974,120289.0
47.68842263,-122.32131972,6278008,214726.0
47.69315333,-122.27063584,6272818,173642.0
47.60967252,-122.33230646,6278097,72388.0
47.51244859,-122.37486788,6277891,217753.0
47.59648751,-122.29422092,6277783,121838.0
47.63839646,-122.3731581,6218557,10928.0
47.65375265,-122.37330954,6274210,163563.0
47.63251644,-122.36719018,6261227,82778.0
47.55681585,-122.28580136,6255925,107670.0
47.62937932,-122.36930962,6264400,10928.0
47.57974337,-122.30708882,6278037,93039.0
47.6403794,-122.32627431,6278026,4507.0
47.60821411,-122.33900707,6278011,53976.0
47.56823971,-122.39852173,6274428,117111.0
47.5721643,-122.29301473,6278004,104223.0
47.62033371,-122.28650536,6277995,123308.0
47.50414699,-122.2672158,6121759,217752.0
47.54753521,-122.35678768,6277987,52904.0
47.55378726,-122.38730416,6267642,181598.0
47.72847138,-122.29123992,6192752,131272.0
47.72847138,-122.29123992,6277962,131272.0
47.72847138,-122.29123992,6277961,131272.0
47.63804674,-122.31564489,6277785,82131.0
47.66924743,-122.30427597,6277784,53274.0
47.67520289,-122.26866408,6277790,121804.0
47.59855945,-122.3332877,6277922,47167.0
47.67898773,-122.36685612,6277908,76045.0
47.64168234,-122.40203216,6277906,35861.0
47.64168234,-122.40203216,6273340,35861.0
47.61540055,-122.33581767,6277907,79469.0
47.54170321,-122.35182691,6274422,52892.0
47.66371672,-122.34837693,6270803,93842.0
47.61915912,-122.34858677,6277744,79464.0
47.61388874,-122.31756146,6273798,80089.0
47.57616808,-122.40516288,6260796,97816.0
47.67420605,-122.32381608,6277863,121799.0
47.52878839,-122.35026793,6277777,9515.0
47.64849525,-122.35042282,6277844,55384.0
47.68213081,-122.26331566,6276039,134448.0
